Date,Type,RefNo,SNO,Cur,TUPrice,Amt,Customer,StkISN,CatCode
30/10/2015,ICG,134229,9,S$,2.45,798.7,IG01,43837,PR12
30/10/2015,ICG,134229,10,S$,38,304.0,IG01,30244,NCN4
30/10/2015,ICG,134229,11,S$,42.9,343.2,IG01,40766,NCN4
30/10/2015,ICG,134229,12,S$,11.9,952.0,IG01,45938,NN
30/10/2015,ICG,134229,13,S$,43.5,870.0,IG01,46654,M035
30/10/2015,ICG,134229,14,S$,4.8,292.32,IG01,43936,SPL2
30/10/2015,ICG,134229,15,S$,4.8,295.68,IG01,43934,SPL2
30/10/2015,ICG,134229,16,S$,4.8,306.24,IG01,43938,SPL2
03/11/2015,ICG,134230,1,S$,2.45,681.35,IL09,10379,PR05
03/11/2015,ICG,134231,1,S$,3.4,496.06,IY03,40727,PPDR
03/11/2015,ICG,134231,2,S$,3.4,437.58,IY03,30053,PPDR
03/11/2015,ICG,134231,3,S$,14,2100.0,IY03,10411,M033
03/11/2015,ICG,134231,4,S$,0.06,302.4,IY03,10631,F
03/11/2015,ICG,134231,5,S$,4.8,169.92,IY03,45150,SPL3
03/11/2015,ICG,134231,6,S$,4.8,175.2,IY03,45129,SPL3
04/11/2015,ICG,134232,1,S$,2.45,687.96,IG01,10379,PR05
04/11/2015,ICG,134232,2,S$,42,2310.0,IG01,46653,M035
04/11/2015,ICG,134232,3,S$,11.9,952.0,IG01,45938,NN
04/11/2015,ICG,134232,4,S$,4.5,411.75,IG01,46357,P12
04/11/2015,ICG,134232,5,S$,20.5,492.0,IG01,10010,BN
04/11/2015,ICG,134232,6,S$,20.5,492.0,IG01,10011,BN
04/11/2015,ICG,134233,1,S$,0.86,8237.94,IJ01,43989,SQ
04/11/2015,ICG,134233,2,S$,2,200.0,IJ01,44886,FL
04/11/2015,ICG,134233,3,S$,2,600.0,IJ01,44954,FL
04/11/2015,ICG,134233,4,S$,2,200.0,IJ01,44953,FL
04/11/2015,ICG,134233,5,S$,10,430.0,IJ01,43203,CT
04/11/2015,ICG,134233,6,S$,0.25,250.0,IJ01,41497,SQ
04/11/2015,ICG,134233,7,S$,0.25,250.0,IJ01,42448,SQ
04/11/2015,ICG,134233,8,S$,0.25,250.0,IJ01,42449,SQ
04/11/2015,ICG,134233,9,S$,0.28,280.0,IJ01,42450,SQ
04/11/2015,ICG,134233,10,S$,5,2357.5,IJ01,40422,PN
04/11/2015,ICG,134233,11,S$,2,400.0,IJ01,44885,FL
04/11/2015,ICG,134233,12,S$,2,400.0,IJ01,46176,FL
04/11/2015,ICG,134233,13,S$,2,600.0,IJ01,44523,FL
05/11/2015,ICG,134234,1,S$,0,0.0,IJ01,45946,M020P
05/11/2015,ICG,134234,2,S$,22.2,1305.36,IJ01,45470,SP
05/11/2015,ICG,134234,3,S$,24.8,5832.96,IJ01,45471,SP
05/11/2015,ICG,134234,4,S$,51.8,2030.56,IJ01,45472,SP
05/11/2015,ICG,134234,5,S$,64.9,3816.12,IJ01,45473,SP
05/11/2015,ICG,134234,6,S$,5.4,247.86,IJ01,46750,PN
05/11/2015,ICG,134234,7,S$,0,0.0,IJ01,10076,F
05/11/2015,ICG,134234,8,S$,4.1,497.33,IJ01,46545,P30
05/11/2015,ICG,134234,9,S$,4.7,375.06,IJ01,45537,P6
05/11/2015,ICG,134234,10,S$,4.5,741.6,IJ01,45718,P9
05/11/2015,ICG,134234,11,S$,11,776.16,IJ01,45466,SP
05/11/2015,ICG,134234,12,S$,11,905.52,IJ01,45467,SP
05/11/2015,ICG,134234,13,S$,19.5,2751.84,IJ01,45468,SP
05/11/2015,ICG,134234,14,S$,20,1058.4,IJ01,45469,SP
05/11/2015,ICG,134235,1,S$,6.5,3640.0,IK11,41371,PB
05/11/2015,ICG,134235,2,S$,0.06,288.0,IK11,10631,F
06/11/2015,ICG,134236,1,S$,4.9,380.73,SK11,45910,P48
06/11/2015,ICG,134237,1,S$,6.8,3400.0,SO05,44947,ML
06/11/2015,ICG,134237,2,S$,6.8,10200.0,SO05,44935,ML
06/11/2015,ICG,134238,1,S$,2.55,548.76,IP02,30262,PR04
06/11/2015,ICG,134238,2,S$,2.55,283.56,IP02,10379,PR05
06/11/2015,ICG,134238,3,S$,2.55,400.61,IP02,43839,PR06
06/11/2015,ICG,134238,4,S$,2.55,504.9,IP02,43837,PR12
06/11/2015,ICG,134238,5,S$,2.55,228.99,IP02,30287,PR14
06/11/2015,ICG,134238,6,S$,2.55,549.78,IP02,40246,PR16
06/11/2015,ICG,134240,1,S$,82,2050.0,IS06,41532,AST
06/11/2015,ICG,134240,2,S$,82,3280.0,IS06,41534,AST
06/11/2015,ICG,134240,3,S$,82,2214.0,IS06,41535,AST
06/11/2015,ICG,134240,4,S$,230,4600.0,IS06,41205,AS
06/11/2015,ICG,134240,5,S$,230,2300.0,IS06,41208,AS
06/11/2015,ICG,134241,1,S$,2.8,336.0,IT26,43731,F
06/11/2015,ICG,134241,2,S$,14,210.0,IT26,10065,F
06/11/2015,ICG,134241,5,S$,12.3,1230.0,IT26,43021,TN
06/11/2015,ICG,134241,6,S$,12.3,3690.0,IT26,43022,TN
06/11/2015,ICG,134241,7,S$,6.5,780.0,IT26,42751,M020
06/11/2015,ICG,134241,8,S$,10,770.0,IT26,42096,M025
06/11/2015,ICG,134242,1,S$,98,490.0,IT04,41906,AST
06/11/2015,ICG,134242,2,S$,1,312.0,IT04,46190,NT
06/11/2015,ICG,134242,3,S$,1,300.0,IT04,46387,NT
06/11/2015,ICG,134242,4,S$,1,250.0,IT04,46195,NT
06/11/2015,ICG,134242,5,S$,4.8,725.76,IT04,45535,P6
06/11/2015,ICG,134242,6,S$,4.6,668.84,IT04,45538,P9
06/11/2015,ICG,134242,7,S$,4.4,299.2,IT04,43091,P12
06/11/2015,ICG,134242,8,S$,4,325.6,IT04,10605,PR01
06/11/2015,ICG,134242,9,S$,4,160.8,IT04,40343,PR01
06/11/2015,ICG,134242,10,S$,4,335.2,IT04,41332,PR01
06/11/2015,ICG,134242,11,S$,4,320.8,IT04,30329,PR01
06/11/2015,ICG,134242,12,S$,98,490.0,IT04,41531,AST
06/11/2015,ICG,134242,13,S$,4,495.2,IT04,45609,PR01.5
06/11/2015,ICG,134242,14,S$,4,340.0,IT04,45606,PR01.5
06/11/2015,ICG,134242,15,S$,4,506.4,IT04,45607,PR01.5
06/11/2015,ICG,134242,16,S$,4,323.2,IT04,45610,PR01.5
06/11/2015,ICG,134242,17,S$,4,166.4,IT04,45608,PR01.5
06/11/2015,ICG,134242,18,S$,4.8,850.08,IT04,45150,SPL3
06/11/2015,ICG,134242,19,S$,4.8,876.48,IT04,45128,SPL3
06/11/2015,ICG,134242,20,S$,4.8,870.72,IT04,45132,SPL3
06/11/2015,ICG,134242,21,S$,4.8,878.4,IT04,45129,SPL3
06/11/2015,ICG,134242,22,S$,4.8,830.88,IT04,45130,SPL3
06/11/2015,ICG,134242,23,S$,98,490.0,IT04,41534,AST
06/11/2015,ICG,134242,24,S$,4.8,1087.2,IT04,45154,SPL3.5
06/11/2015,ICG,134242,25,S$,4.8,1105.44,IT04,45152,SPL3.5
06/11/2015,ICG,134242,26,S$,4.8,1093.92,IT04,45151,SPL3.5
06/11/2015,ICG,134242,27,S$,4.8,1115.52,IT04,45153,SPL3.5
06/11/2015,ICG,134242,28,S$,4.8,1069.92,IT04,45260,SPL3.5
06/11/2015,ICG,134242,29,S$,4.4,179.52,IT04,10278,PR01
06/11/2015,ICG,134242,30,S$,4.4,179.52,IT04,10280,PR01
06/11/2015,ICG,134242,31,S$,4.4,183.92,IT04,10283,PR01
06/11/2015,ICG,134242,32,S$,4.4,183.04,IT04,10279,PR01
06/11/2015,ICG,134242,33,S$,4.4,202.4,IT04,10282,PR01
06/11/2015,ICG,134242,34,S$,108,540.0,IT04,30273,CL
06/11/2015,ICG,134242,35,S$,4.4,179.52,IT04,10015,PR01.5
06/11/2015,ICG,134242,36,S$,4.4,206.8,IT04,10284,PR01.5
06/11/2015,ICG,134242,37,S$,4.4,188.32,IT04,10620,PR01.5
06/11/2015,ICG,134242,38,S$,4.4,185.68,IT04,10286,PR01.5
06/11/2015,ICG,134242,39,S$,3.8,1196.24,IT04,40860,PPDR
06/11/2015,ICG,134242,40,S$,3.8,933.28,IT04,40725,PPDR
06/11/2015,ICG,134242,41,S$,108,2160.0,IT04,30270,CL
06/11/2015,ICG,134242,42,S$,0.28,140.0,IT04,43518,NEE
06/11/2015,ICG,134242,43,S$,0.8,240.0,IT04,45833,SDSK
06/11/2015,ICG,134242,44,S$,1,250.0,IT04,46187,NT
06/11/2015,ICG,134242,45,S$,1,314.0,IT04,46189,NT
06/11/2015,ICG,134243,1,S$,11.3,271.2,IL12,45466,SP
06/11/2015,ICG,134243,2,S$,7,1368.5,IL12,41174,P6
06/11/2015,ICG,134243,3,S$,6.2,846.3,IL12,42341,P9
06/11/2015,ICG,134243,4,S$,6.7,355.1,IL12,46706,P12
06/11/2015,ICG,134243,5,S$,6.1,298.9,IL12,46707,P12
06/11/2015,ICG,134243,6,S$,22.8,136.8,IL12,45470,SP
06/11/2015,ICG,134243,7,S$,25.5,153.0,IL12,45471,SP
06/11/2015,ICG,134243,8,S$,67.5,405.0,IL12,45473,SP
06/11/2015,ICG,134243,9,S$,0.8,160.0,IL12,45833,SDSK
06/11/2015,ICG,134243,10,S$,1,100.0,IL12,40487,SDSK
06/11/2015,ICG,134243,11,S$,8.2,4100.0,IL12,44367,MLS
06/11/2015,ICG,134243,12,S$,7.7,1124.2,IL12,45987,P6
06/11/2015,ICG,134243,13,S$,7.7,1570.8,IL12,45988,P6
06/11/2015,ICG,134244,1,S$,5.5,6311.25,IT23,46750,PN
06/11/2015,ICG,134244,2,S$,6.4,265.6,IT23,46719,P18
06/11/2015,ICG,134244,3,S$,5.6,873.6,IT23,46720,P18
06/11/2015,ICG,134244,4,S$,2.45,2781.98,IT23,10379,PR05
06/11/2015,ICG,134244,5,S$,2.45,2515.17,IT23,43839,PR06
06/11/2015,ICG,134244,6,S$,2.45,2648.94,IT23,30262,PR04
06/11/2015,ICG,134244,7,S$,2.45,4059.9,IT23,10394,PR07
06/11/2015,ICG,134244,8,S$,2.45,3066.91,IT23,10401,PR08
06/11/2015,ICG,134244,9,S$,2.45,1689.03,IT23,43838,PR10
06/11/2015,ICG,134244,10,S$,2.4,1143.6,IT23,10307,PR16
06/11/2015,ICG,134244,12,S$,5.5,4290.0,IT23,46173,PN
06/11/2015,ICG,134244,14,S$,27,648.0,IT23,40412,WP
06/11/2015,ICG,134244,15,S$,5.5,1905.75,IT23,40289,PN
06/11/2015,ICG,134244,16,S$,7.7,1116.5,IT23,45987,P6
06/11/2015,ICG,134244,17,S$,7.7,1047.2,IT23,45988,P6
06/11/2015,ICG,134244,18,S$,7,455.0,IT23,41174,P6
06/11/2015,ICG,134244,19,S$,6.2,846.3,IT23,42341,P9
06/11/2015,ICG,134244,20,S$,6.7,1065.3,IT23,46706,P12
06/11/2015,ICG,134244,21,S$,6.1,298.9,IT23,46707,P12
11/11/2015,ICG,134245,1,S$,0,20250.0,IA091,10126,MH
11/11/2015,ICG,134245,2,S$,20,1000.0,IA091,10031,BW
11/11/2015,ICG,134245,3,S$,8,400.0,IA091,44286,BW
11/11/2015,ICG,134245,4,S$,20.5,492.0,IA091,10009,BN
11/11/2015,ICG,134245,5,S$,20.5,492.0,IA091,10012,BN
11/11/2015,ICG,134246,1,S$,2.4,2570.88,IJ01,30262,PR04
11/11/2015,ICG,134246,2,S$,20,960.0,IJ01,10008,BN
11/11/2015,ICG,134246,3,S$,20,960.0,IJ01,10010,BN
11/11/2015,ICG,134246,4,S$,20,960.0,IJ01,10011,BN
11/11/2015,ICG,134246,5,S$,20,960.0,IJ01,10012,BN
11/11/2015,ICG,134246,6,S$,230,4600.0,IJ01,45080,AS
11/11/2015,ICG,134246,7,S$,2.4,2714.16,IJ01,10379,PR05
11/11/2015,ICG,134246,8,S$,2.4,1219.92,IJ01,43839,PR06
11/11/2015,ICG,134246,9,S$,2.4,1291.44,IJ01,10394,PR07
11/11/2015,ICG,134246,10,S$,2.4,1680.72,IJ01,43838,PR10
11/11/2015,ICG,134246,11,S$,2.4,1554.96,IJ01,43837,PR12
11/11/2015,ICG,134246,12,S$,2.4,1081.68,IJ01,30287,PR14
11/11/2015,ICG,134246,13,S$,20,1920.0,IJ01,10006,BN
11/11/2015,ICG,134246,14,S$,20,1920.0,IJ01,10009,BN
11/11/2015,ICG,134247,1,S$,3.2,405.44,IA14,30053,PPDR
11/11/2015,ICG,134247,2,S$,3.2,1759.68,IA14,10466,PPDR
11/11/2015,ICG,134248,1,S$,3.4,145.18,IC04,30053,PPDR
11/11/2015,ICG,134248,2,S$,3.4,435.88,IC04,40728,PPDR
11/11/2015,ICG,134248,3,S$,3.4,148.24,IC04,10458,PPDR
11/11/2015,ICG,134248,4,S$,110,110.0,IC04,41906,AST
11/11/2015,ICG,134248,5,S$,110,110.0,IC04,41531,AST
11/11/2015,ICG,134248,6,S$,110,330.0,IC04,41534,AST
11/11/2015,ICG,134249,1,S$,5.3,212.0,IL09,10644,PETB
11/11/2015,ICG,134249,2,S$,0.05,388.8,IL09,40265,F
17/11/2015,ICG,134250,1,S$,0,0.0,IT09,46724,M020P
17/11/2015,ICG,134250,2,S$,0,0.0,IT09,44060,M429
17/11/2015,ICG,134250,3,S$,13.5,243.0,IT09,10115,M033
17/11/2015,ICG,134250,4,S$,6.7,696.8,IT09,10104,M020
11/11/2015,ICG,134251,1,S$,3.2,603.84,IY03,40728,PPDR
11/11/2015,ICG,134251,2,S$,3.2,184.0,IY03,30347,PPDR
11/11/2015,ICG,134251,3,S$,98,294.0,IY03,41534,AST
11/11/2015,ICG,134251,4,S$,2.55,292.74,IY03,45933,PR10
11/11/2015,ICG,134251,5,S$,7.7,562.1,IY03,45987,P6
11/11/2015,ICG,134251,6,S$,3.8,486.4,IY03,45639,M018
11/11/2015,ICG,134252,1,S$,2.45,847.95,IT08,43838,PR10
11/11/2015,ICG,134252,2,S$,4.8,290.88,IT08,45127,SPL2.5
11/11/2015,ICG,134252,3,S$,4.8,338.4,IT08,45150,SPL3
11/11/2015,ICG,134252,4,S$,4.8,349.44,IT08,45128,SPL3
11/11/2015,ICG,134252,5,S$,4.8,176.16,IT08,45132,SPL3
11/11/2015,ICG,134252,6,S$,4.8,352.32,IT08,45129,SPL3
11/11/2015,ICG,134252,7,S$,4.8,332.16,IT08,45130,SPL3
11/11/2015,ICG,134252,8,S$,2.45,469.67,IT08,43837,PR12
11/11/2015,ICG,134252,9,S$,20.5,984.0,IT08,10006,BN
11/11/2015,ICG,134252,10,S$,20.5,984.0,IT08,10008,BN
11/11/2015,ICG,134252,11,S$,20.5,1312.0,IT08,10011,BN
11/11/2015,ICG,134252,12,S$,20.5,656.0,IT08,10009,BN
11/11/2015,ICG,134252,13,S$,4.8,146.4,IT08,43943,SPL2.5
11/11/2015,ICG,134252,14,S$,4.8,148.32,IT08,45126,SPL2.5
11/11/2015,ICG,134252,15,S$,4.8,151.68,IT08,45125,SPL2.5
11/11/2015,ICG,134253,1,S$,2.55,554.63,IT27,30262,PR04
11/11/2015,ICG,134253,2,S$,2.55,436.56,IT27,10379,PR05
11/11/2015,ICG,134253,3,S$,2.55,526.07,IT27,43839,PR06
11/11/2015,ICG,134253,4,S$,2.55,311.61,IT27,10401,PR08
11/11/2015,ICG,134253,5,S$,2.55,901.94,IT27,43838,PR10
11/11/2015,ICG,134253,6,S$,2.55,838.44,IT27,43837,PR12
11/11/2015,ICG,134253,7,S$,2.55,234.6,IT27,30287,PR14
12/11/2015,ICG,134254,1,S$,250,4750.0,IH03,10128,ML
12/11/2015,ICG,134254,2,S$,6.5,4875.0,IH03,43513,ML
12/11/2015,ICG,134254,3,S$,5.2,4160.0,IH03,10058,CS
12/11/2015,ICG,134255,1,S$,20.5,984.0,IJ01,10005,BN
12/11/2015,ICG,134255,2,S$,20,960.0,IJ01,10006,BN
12/11/2015,ICG,134255,3,S$,88,1760.0,IJ01,41534,AST
12/11/2015,ICG,134255,4,S$,230,11500.0,IJ01,45080,AS
12/11/2015,ICG,134255,5,S$,12.2,2440.0,IJ01,42911,TN
12/11/2015,ICG,134255,6,S$,4.7,1992.8,IJ01,45150,SPL3
12/11/2015,ICG,134255,7,S$,4.7,2027.11,IJ01,45128,SPL3
12/11/2015,ICG,134255,8,S$,4.7,1718.79,IJ01,45129,SPL3
12/11/2015,ICG,134255,9,S$,4.7,324.3,IJ01,45130,SPL3
12/11/2015,ICG,134256,1,S$,2.4,771.6,IJ01,10401,PR08
12/11/2015,ICG,134256,2,S$,20,960.0,IJ01,10006,BN
12/11/2015,ICG,134256,3,S$,2.9,348.0,IJ01,45979,FL
12/11/2015,ICG,134256,4,S$,1.85,222.0,IJ01,45878,FL
12/11/2015,ICG,134256,5,S$,1.85,222.0,IJ01,45877,FL
12/11/2015,ICG,134256,6,S$,6.4,1017.6,IJ01,46706,P12
12/11/2015,ICG,134257,1,S$,54,108.0,IN04,45472,SP
12/11/2015,ICG,134257,2,S$,67.5,135.0,IN04,45473,SP
12/11/2015,ICG,134257,3,S$,0,1625.0,IN04,43513,ML
13/11/2015,ICG,134258,1,S$,4.6,920.0,IG01,10058,CS
13/11/2015,ICG,134258,2,S$,4.6,326.6,IG01,44408,PPMR
13/11/2015,ICG,134258,3,S$,2.45,397.64,IG01,30262,PR04
13/11/2015,ICG,134258,4,S$,2.45,294.49,IG01,10401,PR08
13/11/2015,ICG,134258,5,S$,4.8,298.08,IG01,10365,PR04
13/11/2015,ICG,134258,6,S$,8,400.0,IG01,44643,ML
13/11/2015,ICG,134258,7,S$,4.6,333.96,IG01,45538,P9
13/11/2015,ICG,134258,8,S$,6.5,5239.0,IG01,45561,M014
13/11/2015,ICG,134258,9,S$,3.8,169.86,IG01,40861,PPDR
13/11/2015,ICG,134258,10,S$,3.2,267.84,IG01,30053,PPDR
13/11/2015,ICG,134258,11,S$,3.2,414.08,IG01,40728,PPDR
13/11/2015,ICG,134258,12,S$,3.2,146.56,IG01,30055,PPDR
13/11/2015,ICG,134258,13,S$,3.2,318.08,IG01,30057,PPDR
13/11/2015,ICG,134258,14,S$,4.8,240.0,IG01,41392,PET1
13/11/2015,ICG,134258,15,S$,4.6,165.6,IG01,30337,PPMR
13/11/2015,ICG,134258,16,S$,4.6,202.4,IG01,40050,PPMR
13/11/2015,ICG,134259,1,S$,2.3,460.0,IB03,44886,FL
13/11/2015,ICG,134259,2,S$,0,8125.0,IB03,43513,ML
13/11/2015,ICG,134260,1,S$,6.5,6500.0,IA07,43513,ML
14/11/2015,ICG,134261,1,S$,4.2,126.0,SH14,43698,CNO
11/11/2015,ICG,134262,1,S$,57,2850.0,IA14,46382,AAN
14/11/2015,ICG,134263,1,S$,2.4,2704.8,IJ01,44174,PR09
14/11/2015,ICG,134263,2,S$,5.65,711.9,IJ01,46711,P12
14/11/2015,ICG,134263,3,S$,6.3,869.4,IJ01,46714,P15
14/11/2015,ICG,134263,4,S$,5.3,1499.9,IJ01,46686,P18
14/11/2015,ICG,134263,5,S$,4.5,311.85,IJ01,45540,P9
14/11/2015,ICG,134263,6,S$,2.4,2338.32,IJ01,43838,PR10
14/11/2015,ICG,134263,7,S$,2.4,623.28,IJ01,43837,PR12
14/11/2015,ICG,134263,8,S$,2.4,1306.08,IJ01,40246,PR16
14/11/2015,ICG,134263,9,S$,2.4,1190.16,IJ01,44591,PR20
14/11/2015,ICG,134263,10,S$,2.4,739.2,IJ01,43899,PR24
14/11/2015,ICG,134263,11,S$,6,816.0,IJ01,42341,P9
14/11/2015,ICG,134263,12,S$,5.65,830.55,IJ01,46707,P12
14/11/2015,ICG,134263,13,S$,5.65,370.08,IJ01,46710,P12
17/11/2015,ICG,134264,1,S$,4.8,1200.0,IT08,41393,PET1
17/11/2015,ICG,134264,2,S$,4.6,690.0,IT08,41394,PET1
17/11/2015,ICG,134264,3,S$,4.6,690.0,IT08,41395,PET1
17/11/2015,ICG,134264,4,S$,4.6,690.0,IT08,41397,PET1
17/11/2015,ICG,134264,5,S$,4.6,230.0,IT08,42143,PET1
17/11/2015,ICG,134264,6,S$,4.6,230.0,IT08,42145,PET1
17/11/2015,ICG,134264,7,S$,4.6,230.0,IT08,42168,PET1
17/11/2015,ICG,134264,8,S$,4.8,720.0,IT08,41392,PET1
17/11/2015,ICG,134265,1,S$,3.2,152.32,IL09,40727,PPDR
17/11/2015,ICG,134265,2,S$,3.2,702.72,IL09,30053,PPDR
17/11/2015,ICG,134265,3,S$,6.5,325.0,IL09,43512,ML
17/11/2015,ICG,134266,1,S$,98,294.0,IA091,41534,AST
17/11/2015,ICG,134267,1,S$,11.5,5784.5,IT19,46749,TN
17/11/2015,ICG,134268,1,S$,7,2100.0,IK11,46727,PB
17/11/2015,ICG,134268,2,S$,1.05,315.0,IK11,46386,NT
17/11/2015,ICG,134268,3,S$,1.05,315.0,IK11,46385,NT
17/11/2015,ICG,134268,4,S$,1.05,327.6,IK11,42300,NT
17/11/2015,ICG,134268,5,S$,1.2,230.4,IK11,45852,MLS
17/11/2015,ICG,134269,1,S$,245,980.0,IS06,42100,ML
17/11/2015,ICG,134269,2,S$,245,1225.0,IS06,10128,ML
17/11/2015,ICG,134269,3,S$,5.8,580.0,IS06,43513,ML
17/11/2015,ICG,134269,4,S$,4.9,1960.0,IS06,46792,CS
17/11/2015,ICG,134270,1,S$,6.5,1209.0,IT04,41371,PB
17/11/2015,ICG,134270,2,S$,1.1,550.0,IT04,46664,PETS
17/11/2015,ICG,134270,3,S$,108,2160.0,IT04,30270,CL
17/11/2015,ICG,134270,7,S$,5.2,2265.12,IT04,45508,PB
17/11/2015,ICG,134270,8,S$,4.9,90.41,IT04,46202,U.N
17/11/2015,ICG,134270,9,S$,4.9,95.55,IT04,46205,U.N
17/11/2015,ICG,134270,10,S$,4.9,91.88,IT04,46201,SPL
17/11/2015,ICG,134270,11,S$,2.4,240.0,IT04,41400,PETS
17/11/2015,ICG,134270,12,S$,2.4,240.0,IT04,45371,PETS
17/11/2015,ICG,134270,13,S$,2.45,245.0,IT04,41094,PETS
17/11/2015,ICG,134270,14,S$,1.1,550.0,IT04,44497,PETS
17/11/2015,ICG,134271,1,S$,43.5,2175.0,IY03,46654,M035
17/11/2015,ICG,134271,2,S$,3.2,140.16,IY03,10458,PPDR
17/11/2015,ICG,134271,3,S$,14,840.0,IY03,10411,M033
17/11/2015,ICG,134271,4,S$,20.5,184.5,IY03,10006,BN
17/11/2015,ICG,134271,5,S$,20.5,225.5,IY03,10008,BN
17/11/2015,ICG,134271,6,S$,20.5,307.5,IY03,10010,BN
17/11/2015,ICG,134271,7,S$,20.5,266.5,IY03,10011,BN
17/11/2015,ICG,134271,8,S$,0,1950.0,IY03,43513,ML
17/11/2015,ICG,134272,1,S$,1.85,222.0,IJ01,45878,FL
17/11/2015,ICG,134272,2,S$,2.4,1457.76,IJ01,43839,PR06
17/11/2015,ICG,134272,3,S$,2.4,1858.32,IJ01,10394,PR07
17/11/2015,ICG,134272,4,S$,2.4,446.4,IJ01,10401,PR08
17/11/2015,ICG,134272,5,S$,20,960.0,IJ01,10013,BN
17/11/2015,ICG,134272,6,S$,5.45,972.83,IJ01,46716,P15
17/11/2015,ICG,134272,7,S$,5.45,2893.95,IJ01,46687,P15
17/11/2015,ICG,134272,8,S$,1.85,222.0,IJ01,45877,FL
17/11/2015,ICG,134272,9,S$,1.8,801.0,IJ01,43730,F
17/11/2015,ICG,134272,10,S$,0.92,276.0,IJ01,10211,NT
17/11/2015,ICG,134272,11,S$,0.94,293.28,IJ01,42903,NT
17/11/2015,ICG,134272,12,S$,2.4,240.0,IJ01,41082,PETS
17/11/2015,ICG,134272,13,S$,2.4,240.0,IJ01,41022,PETS
17/11/2015,ICG,134272,14,S$,2.4,2316.96,IJ01,30262,PR04
17/11/2015,ICG,134272,15,S$,2.4,2722.32,IJ01,10379,PR05
18/11/2015,ICG,134273,1,S$,5.5,194.15,IT23,46686,P18
18/11/2015,ICG,134273,2,S$,4.6,1150.0,IT23,41393,PET1
18/11/2015,ICG,134273,3,S$,4.6,1150.0,IT23,41394,PET1
18/11/2015,ICG,134273,4,S$,4.6,690.0,IT23,41519,PET1
18/11/2015,ICG,134273,5,S$,4.6,460.0,IT23,41936,PET1
18/11/2015,ICG,134273,6,S$,4.6,460.0,IT23,41520,PET1
18/11/2015,ICG,134273,7,S$,4.6,460.0,IT23,42144,PET1
18/11/2015,ICG,134273,8,S$,4.6,1150.0,IT23,41492,PET1
18/11/2015,ICG,134273,9,S$,5.2,1508.0,IT23,45508,PB
18/11/2015,ICG,134273,10,S$,1.1,1375.0,IT23,44497,PETS
18/11/2015,ICG,134273,11,S$,1.1,550.0,IT23,46638,PETS
18/11/2015,ICG,134273,12,S$,17.5,17850.0,IT23,10635,M033
